step 00421/60000 (0.70%) | K: 1 | loss: 3.216702 | L1: 3.216702 | lrm: 1.00 | dt: 1014.40ms | tok/sec: 516,843 | bf16_mfu: 60.38 | epoch: 1 pq: 4 rg: 80 | total time: 6.98m | eta: 1011.5m
step 00422/60000 (0.70%) | K: 1 | loss: 3.212283 | L1: 3.212283 | lrm: 1.00 | dt: 1013.70ms | tok/sec: 517,202 | bf16_mfu: 60.42 | epoch: 1 pq: 4 rg: 80 | total time: 6.99m | eta: 1011.4m
step 00423/60000 (0.70%) | K: 1 | loss: 3.202626 | L1: 3.202626 | lrm: 1.00 | dt: 1012.49ms | tok/sec: 517,819 | bf16_mfu: 60.49 | epoch: 1 pq: 4 rg: 80 | total time: 7.01m | eta: 1011.4m
step 00424/60000 (0.71%) | K: 1 | loss: 3.202577 | L1: 3.202577 | lrm: 1.00 | dt: 1012.06ms | tok/sec: 518,039 | bf16_mfu: 60.51 | epoch: 1 pq: 4 rg: 80 | total time: 7.03m | eta: 1011.4m
step 00425/60000 (0.71%) | K: 1 | loss: 3.202836 | L1: 3.202836 | lrm: 1.00 | dt: 1015.93ms | tok/sec: 516,069 | bf16_mfu: 60.28 | epoch: 1 pq: 4 rg: 80 | total time: 7.05m | eta: 1011.3m
step 00426/60000 (0.71%) | K: 1 | loss: 3.199279 | L1: 3.199279 | lrm: 1.00 | dt: 1015.37ms | tok/sec: 516,354 | bf16_mfu: 60.32 | epoch: 1 pq: 4 rg: 80 | total time: 7.06m | eta: 1011.3m
step 00427/60000 (0.71%) | K: 1 | loss: 3.206915 | L1: 3.206915 | lrm: 1.00 | dt: 1014.98ms | tok/sec: 516,550 | bf16_mfu: 60.34 | epoch: 1 pq: 4 rg: 80 | total time: 7.08m | eta: 1011.3m
step 00428/60000 (0.71%) | K: 1 | loss: 3.220961 | L1: 3.220961 | lrm: 1.00 | dt: 1013.71ms | tok/sec: 517,196 | bf16_mfu: 60.42 | epoch: 1 pq: 5 rg: 0 | total time: 7.10m | eta: 1011.3m
step 00429/60000 (0.71%) | K: 1 | loss: 3.220951 | L1: 3.220951 | lrm: 1.00 | dt: 1015.17ms | tok/sec: 516,450 | bf16_mfu: 60.33 | epoch: 1 pq: 5 rg: 0 | total time: 7.11m | eta: 1011.2m
step 00430/60000 (0.72%) | K: 1 | loss: 3.205547 | L1: 3.205547 | lrm: 1.00 | dt: 1012.17ms | tok/sec: 517,983 | bf16_mfu: 60.51 | epoch: 1 pq: 5 rg: 0 | total time: 7.13m | eta: 1011.2m
step 00431/60000 (0.72%) | K: 1 | loss: 3.215251 | L1: 3.215251 | lrm: 1.00 | dt: 1014.44ms | tok/sec: 516,822 | bf16_mfu: 60.37 | epoch: 1 pq: 5 rg: 0 | total time: 7.15m | eta: 1011.2m
step 00432/60000 (0.72%) | K: 1 | loss: 3.216288 | L1: 3.216288 | lrm: 1.00 | dt: 1014.63ms | tok/sec: 516,726 | bf16_mfu: 60.36 | epoch: 1 pq: 5 rg: 0 | total time: 7.16m | eta: 1011.2m
step 00433/60000 (0.72%) | K: 1 | loss: 3.209726 | L1: 3.209726 | lrm: 1.00 | dt: 1013.61ms | tok/sec: 517,249 | bf16_mfu: 60.42 | epoch: 1 pq: 5 rg: 0 | total time: 7.18m | eta: 1011.1m
step 00434/60000 (0.72%) | K: 1 | loss: 3.214126 | L1: 3.214126 | lrm: 1.00 | dt: 1015.08ms | tok/sec: 516,499 | bf16_mfu: 60.33 | epoch: 1 pq: 5 rg: 0 | total time: 7.20m | eta: 1011.1m
step 00435/60000 (0.72%) | K: 1 | loss: 3.210100 | L1: 3.210100 | lrm: 1.00 | dt: 1015.30ms | tok/sec: 516,386 | bf16_mfu: 60.32 | epoch: 1 pq: 5 rg: 0 | total time: 7.21m | eta: 1011.1m
step 00436/60000 (0.73%) | K: 1 | loss: 3.204079 | L1: 3.204079 | lrm: 1.00 | dt: 1015.49ms | tok/sec: 516,292 | bf16_mfu: 60.31 | epoch: 1 pq: 5 rg: 8 | total time: 7.23m | eta: 1011.1m
step 00437/60000 (0.73%) | K: 1 | loss: 3.202265 | L1: 3.202265 | lrm: 1.00 | dt: 1013.64ms | tok/sec: 517,230 | bf16_mfu: 60.42 | epoch: 1 pq: 5 rg: 8 | total time: 7.25m | eta: 1011.0m
step 00438/60000 (0.73%) | K: 1 | loss: 3.207892 | L1: 3.207892 | lrm: 1.00 | dt: 1012.31ms | tok/sec: 517,912 | bf16_mfu: 60.50 | epoch: 1 pq: 5 rg: 8 | total time: 7.26m | eta: 1011.0m
step 00439/60000 (0.73%) | K: 1 | loss: 3.197277 | L1: 3.197277 | lrm: 1.00 | dt: 1014.53ms | tok/sec: 516,781 | bf16_mfu: 60.37 | epoch: 1 pq: 5 rg: 8 | total time: 7.28m | eta: 1011.0m
step 00440/60000 (0.73%) | K: 1 | loss: 3.189503 | L1: 3.189503 | lrm: 1.00 | dt: 1013.57ms | tok/sec: 517,268 | bf16_mfu: 60.42 | epoch: 1 pq: 5 rg: 8 | total time: 7.30m | eta: 1010.9m
step 00441/60000 (0.73%) | K: 1 | loss: 3.182755 | L1: 3.182755 | lrm: 1.00 | dt: 1012.13ms | tok/sec: 518,007 | bf16_mfu: 60.51 | epoch: 1 pq: 5 rg: 8 | total time: 7.32m | eta: 1010.9m
step 00442/60000 (0.74%) | K: 1 | loss: 3.191315 | L1: 3.191315 | lrm: 1.00 | dt: 1014.59ms | tok/sec: 516,749 | bf16_mfu: 60.36 | epoch: 1 pq: 5 rg: 8 | total time: 7.33m | eta: 1010.9m
step 00443/60000 (0.74%) | K: 1 | loss: 3.190812 | L1: 3.190812 | lrm: 1.00 | dt: 1013.88ms | tok/sec: 517,109 | bf16_mfu: 60.41 | epoch: 1 pq: 5 rg: 8 | total time: 7.35m | eta: 1010.9m
step 00444/60000 (0.74%) | K: 1 | loss: 3.197727 | L1: 3.197727 | lrm: 1.00 | dt: 1013.91ms | tok/sec: 517,095 | bf16_mfu: 60.40 | epoch: 1 pq: 5 rg: 16 | total time: 7.37m | eta: 1010.8m
step 00445/60000 (0.74%) | K: 1 | loss: 3.196309 | L1: 3.196309 | lrm: 1.00 | dt: 1012.76ms | tok/sec: 517,682 | bf16_mfu: 60.47 | epoch: 1 pq: 5 rg: 16 | total time: 7.38m | eta: 1010.8m
step 00446/60000 (0.74%) | K: 1 | loss: 3.201044 | L1: 3.201044 | lrm: 1.00 | dt: 1012.94ms | tok/sec: 517,592 | bf16_mfu: 60.46 | epoch: 1 pq: 5 rg: 16 | total time: 7.40m | eta: 1010.8m
step 00447/60000 (0.74%) | K: 1 | loss: 3.205657 | L1: 3.205657 | lrm: 1.00 | dt: 1013.63ms | tok/sec: 517,240 | bf16_mfu: 60.42 | epoch: 1 pq: 5 rg: 16 | total time: 7.42m | eta: 1010.7m
step 00448/60000 (0.75%) | K: 1 | loss: 3.198033 | L1: 3.198033 | lrm: 1.00 | dt: 1013.28ms | tok/sec: 517,418 | bf16_mfu: 60.44 | epoch: 1 pq: 5 rg: 16 | total time: 7.43m | eta: 1010.7m
step 00449/60000 (0.75%) | K: 1 | loss: 3.197099 | L1: 3.197099 | lrm: 1.00 | dt: 1012.24ms | tok/sec: 517,946 | bf16_mfu: 60.50 | epoch: 1 pq: 5 rg: 16 | total time: 7.45m | eta: 1010.7m
step 00450/60000 (0.75%) | K: 1 | loss: 3.191798 | L1: 3.191798 | lrm: 1.00 | dt: 1013.60ms | tok/sec: 517,252 | bf16_mfu: 60.42 | epoch: 1 pq: 5 rg: 16 | total time: 7.47m | eta: 1010.7m
step 00451/60000 (0.75%) | K: 1 | loss: 3.191438 | L1: 3.191438 | lrm: 1.00 | dt: 1015.54ms | tok/sec: 516,264 | bf16_mfu: 60.31 | epoch: 1 pq: 5 rg: 16 | total time: 7.48m | eta: 1010.6m
step 00452/60000 (0.75%) | K: 1 | loss: 3.186553 | L1: 3.186553 | lrm: 1.00 | dt: 1013.10ms | tok/sec: 517,509 | bf16_mfu: 60.45 | epoch: 1 pq: 5 rg: 16 | total time: 7.50m | eta: 1010.6m
step 00453/60000 (0.76%) | K: 1 | loss: 3.185455 | L1: 3.185455 | lrm: 1.00 | dt: 1013.39ms | tok/sec: 517,358 | bf16_mfu: 60.44 | epoch: 1 pq: 5 rg: 24 | total time: 7.52m | eta: 1010.6m
step 00454/60000 (0.76%) | K: 1 | loss: 3.196155 | L1: 3.196155 | lrm: 1.00 | dt: 1012.53ms | tok/sec: 517,798 | bf16_mfu: 60.49 | epoch: 1 pq: 5 rg: 24 | total time: 7.54m | eta: 1010.5m
step 00455/60000 (0.76%) | K: 1 | loss: 3.198902 | L1: 3.198902 | lrm: 1.00 | dt: 1013.87ms | tok/sec: 517,115 | bf16_mfu: 60.41 | epoch: 1 pq: 5 rg: 24 | total time: 7.55m | eta: 1010.5m
step 00456/60000 (0.76%) | K: 1 | loss: 3.199045 | L1: 3.199045 | lrm: 1.00 | dt: 1013.92ms | tok/sec: 517,092 | bf16_mfu: 60.40 | epoch: 1 pq: 5 rg: 24 | total time: 7.57m | eta: 1010.5m
step 00457/60000 (0.76%) | K: 1 | loss: 3.195382 | L1: 3.195382 | lrm: 1.00 | dt: 1012.06ms | tok/sec: 518,040 | bf16_mfu: 60.51 | epoch: 1 pq: 5 rg: 24 | total time: 7.59m | eta: 1010.5m
step 00458/60000 (0.76%) | K: 1 | loss: 3.189110 | L1: 3.189110 | lrm: 1.00 | dt: 1014.62ms | tok/sec: 516,735 | bf16_mfu: 60.36 | epoch: 1 pq: 5 rg: 24 | total time: 7.60m | eta: 1010.4m
step 00459/60000 (0.77%) | K: 1 | loss: 3.199505 | L1: 3.199505 | lrm: 1.00 | dt: 1011.56ms | tok/sec: 518,297 | bf16_mfu: 60.54 | epoch: 1 pq: 5 rg: 24 | total time: 7.62m | eta: 1010.4m
step 00460/60000 (0.77%) | K: 1 | loss: 3.191108 | L1: 3.191108 | lrm: 1.00 | dt: 1012.99ms | tok/sec: 517,566 | bf16_mfu: 60.46 | epoch: 1 pq: 5 rg: 24 | total time: 7.64m | eta: 1010.4m
step 00461/60000 (0.77%) | K: 1 | loss: 3.185502 | L1: 3.185502 | lrm: 1.00 | dt: 1013.38ms | tok/sec: 517,365 | bf16_mfu: 60.44 | epoch: 1 pq: 5 rg: 32 | total time: 7.65m | eta: 1010.4m
step 00462/60000 (0.77%) | K: 1 | loss: 3.190749 | L1: 3.190749 | lrm: 1.00 | dt: 1013.56ms | tok/sec: 517,273 | bf16_mfu: 60.43 | epoch: 1 pq: 5 rg: 32 | total time: 7.67m | eta: 1010.3m
step 00463/60000 (0.77%) | K: 1 | loss: 3.180636 | L1: 3.180636 | lrm: 1.00 | dt: 1013.94ms | tok/sec: 517,080 | bf16_mfu: 60.40 | epoch: 1 pq: 5 rg: 32 | total time: 7.69m | eta: 1010.3m
step 00464/60000 (0.77%) | K: 1 | loss: 3.177694 | L1: 3.177694 | lrm: 1.00 | dt: 1013.26ms | tok/sec: 517,428 | bf16_mfu: 60.44 | epoch: 1 pq: 5 rg: 32 | total time: 7.70m | eta: 1010.3m
step 00465/60000 (0.78%) | K: 1 | loss: 3.173160 | L1: 3.173160 | lrm: 1.00 | dt: 1014.57ms | tok/sec: 516,759 | bf16_mfu: 60.37 | epoch: 1 pq: 5 rg: 32 | total time: 7.72m | eta: 1010.2m
step 00466/60000 (0.78%) | K: 1 | loss: 3.183473 | L1: 3.183473 | lrm: 1.00 | dt: 1013.90ms | tok/sec: 517,100 | bf16_mfu: 60.41 | epoch: 1 pq: 5 rg: 32 | total time: 7.74m | eta: 1010.2m
step 00467/60000 (0.78%) | K: 1 | loss: 3.181434 | L1: 3.181434 | lrm: 1.00 | dt: 1012.21ms | tok/sec: 517,965 | bf16_mfu: 60.51 | epoch: 1 pq: 5 rg: 32 | total time: 7.75m | eta: 1010.2m
step 00468/60000 (0.78%) | K: 1 | loss: 3.189542 | L1: 3.189542 | lrm: 1.00 | dt: 1013.14ms | tok/sec: 517,490 | bf16_mfu: 60.45 | epoch: 1 pq: 5 rg: 32 | total time: 7.77m | eta: 1010.2m
step 00469/60000 (0.78%) | K: 1 | loss: 3.181869 | L1: 3.181869 | lrm: 1.00 | dt: 1012.81ms | tok/sec: 517,656 | bf16_mfu: 60.47 | epoch: 1 pq: 5 rg: 40 | total time: 7.79m | eta: 1010.1m
step 00470/60000 (0.78%) | K: 1 | loss: 3.187877 | L1: 3.187877 | lrm: 1.00 | dt: 1013.81ms | tok/sec: 517,148 | bf16_mfu: 60.41 | epoch: 1 pq: 5 rg: 40 | total time: 7.81m | eta: 1010.1m
step 00471/60000 (0.79%) | K: 1 | loss: 3.171745 | L1: 3.171745 | lrm: 1.00 | dt: 1013.92ms | tok/sec: 517,090 | bf16_mfu: 60.40 | epoch: 1 pq: 5 rg: 40 | total time: 7.82m | eta: 1010.1m
step 00472/60000 (0.79%) | K: 1 | loss: 3.180331 | L1: 3.180331 | lrm: 1.00 | dt: 1013.87ms | tok/sec: 517,115 | bf16_mfu: 60.41 | epoch: 1 pq: 5 rg: 40 | total time: 7.84m | eta: 1010.1m
step 00473/60000 (0.79%) | K: 1 | loss: 3.180457 | L1: 3.180457 | lrm: 1.00 | dt: 1013.48ms | tok/sec: 517,312 | bf16_mfu: 60.43 | epoch: 1 pq: 5 rg: 40 | total time: 7.86m | eta: 1010.0m
step 00474/60000 (0.79%) | K: 1 | loss: 3.179365 | L1: 3.179365 | lrm: 1.00 | dt: 1012.91ms | tok/sec: 517,607 | bf16_mfu: 60.46 | epoch: 1 pq: 5 rg: 40 | total time: 7.87m | eta: 1010.0m
step 00475/60000 (0.79%) | K: 1 | loss: 3.174920 | L1: 3.174920 | lrm: 1.00 | dt: 1014.29ms | tok/sec: 516,901 | bf16_mfu: 60.38 | epoch: 1 pq: 5 rg: 40 | total time: 7.89m | eta: 1010.0m
step 00476/60000 (0.79%) | K: 1 | loss: 3.173905 | L1: 3.173905 | lrm: 1.00 | dt: 1013.71ms | tok/sec: 517,195 | bf16_mfu: 60.42 | epoch: 1 pq: 5 rg: 40 | total time: 7.91m | eta: 1009.9m
step 00477/60000 (0.80%) | K: 1 | loss: 3.175985 | L1: 3.175985 | lrm: 1.00 | dt: 1014.65ms | tok/sec: 516,717 | bf16_mfu: 60.36 | epoch: 1 pq: 5 rg: 40 | total time: 7.92m | eta: 1009.9m
step 00478/60000 (0.80%) | K: 1 | loss: 3.170840 | L1: 3.170840 | lrm: 1.00 | dt: 1013.68ms | tok/sec: 517,210 | bf16_mfu: 60.42 | epoch: 1 pq: 5 rg: 48 | total time: 7.94m | eta: 1009.9m
step 00479/60000 (0.80%) | K: 1 | loss: 3.164372 | L1: 3.164372 | lrm: 1.00 | dt: 1011.48ms | tok/sec: 518,335 | bf16_mfu: 60.55 | epoch: 1 pq: 5 rg: 48 | total time: 7.96m | eta: 1009.9m
step 00480/60000 (0.80%) | K: 1 | loss: 3.175572 | L1: 3.175572 | lrm: 1.00 | dt: 1011.46ms | tok/sec: 518,346 | bf16_mfu: 60.55 | epoch: 1 pq: 5 rg: 48 | total time: 7.97m | eta: 1009.8m
step 00481/60000 (0.80%) | K: 1 | loss: 3.172225 | L1: 3.172225 | lrm: 1.00 | dt: 1011.61ms | tok/sec: 518,269 | bf16_mfu: 60.54 | epoch: 1 pq: 5 rg: 48 | total time: 7.99m | eta: 1009.8m
step 00482/60000 (0.80%) | K: 1 | loss: 3.168970 | L1: 3.168970 | lrm: 1.00 | dt: 1012.20ms | tok/sec: 517,969 | bf16_mfu: 60.51 | epoch: 1 pq: 5 rg: 48 | total time: 8.01m | eta: 1009.8m
step 00483/60000 (0.81%) | K: 1 | loss: 3.171266 | L1: 3.171266 | lrm: 1.00 | dt: 1010.72ms | tok/sec: 518,724 | bf16_mfu: 60.59 | epoch: 1 pq: 5 rg: 48 | total time: 8.02m | eta: 1009.7m
step 00484/60000 (0.81%) | K: 1 | loss: 3.161228 | L1: 3.161228 | lrm: 1.00 | dt: 1012.01ms | tok/sec: 518,064 | bf16_mfu: 60.52 | epoch: 1 pq: 5 rg: 48 | total time: 8.04m | eta: 1009.7m
step 00485/60000 (0.81%) | K: 1 | loss: 3.155390 | L1: 3.155390 | lrm: 1.00 | dt: 1013.10ms | tok/sec: 517,509 | bf16_mfu: 60.45 | epoch: 1 pq: 5 rg: 48 | total time: 8.06m | eta: 1009.7m
step 00486/60000 (0.81%) | K: 1 | loss: 3.156265 | L1: 3.156265 | lrm: 1.00 | dt: 1013.68ms | tok/sec: 517,211 | bf16_mfu: 60.42 | epoch: 1 pq: 5 rg: 56 | total time: 8.08m | eta: 1009.7m
step 00487/60000 (0.81%) | K: 1 | loss: 3.156141 | L1: 3.156141 | lrm: 1.00 | dt: 1014.29ms | tok/sec: 516,899 | bf16_mfu: 60.38 | epoch: 1 pq: 5 rg: 56 | total time: 8.09m | eta: 1009.6m
step 00488/60000 (0.81%) | K: 1 | loss: 3.161637 | L1: 3.161637 | lrm: 1.00 | dt: 1012.95ms | tok/sec: 517,584 | bf16_mfu: 60.46 | epoch: 1 pq: 5 rg: 56 | total time: 8.11m | eta: 1009.6m
step 00489/60000 (0.81%) | K: 1 | loss: 3.156853 | L1: 3.156853 | lrm: 1.00 | dt: 1013.07ms | tok/sec: 517,525 | bf16_mfu: 60.45 | epoch: 1 pq: 5 rg: 56 | total time: 8.13m | eta: 1009.6m
step 00490/60000 (0.82%) | K: 1 | loss: 3.146209 | L1: 3.146209 | lrm: 1.00 | dt: 1011.71ms | tok/sec: 518,221 | bf16_mfu: 60.54 | epoch: 1 pq: 5 rg: 56 | total time: 8.14m | eta: 1009.6m
step 00491/60000 (0.82%) | K: 1 | loss: 3.147369 | L1: 3.147369 | lrm: 1.00 | dt: 1012.55ms | tok/sec: 517,790 | bf16_mfu: 60.49 | epoch: 1 pq: 5 rg: 56 | total time: 8.16m | eta: 1009.5m
step 00492/60000 (0.82%) | K: 1 | loss: 3.140132 | L1: 3.140132 | lrm: 1.00 | dt: 1013.93ms | tok/sec: 517,083 | bf16_mfu: 60.40 | epoch: 1 pq: 5 rg: 56 | total time: 8.18m | eta: 1009.5m
step 00493/60000 (0.82%) | K: 1 | loss: 3.136577 | L1: 3.136577 | lrm: 1.00 | dt: 1012.68ms | tok/sec: 517,723 | bf16_mfu: 60.48 | epoch: 1 pq: 5 rg: 56 | total time: 8.19m | eta: 1009.5m
step 00494/60000 (0.82%) | K: 1 | loss: 3.134165 | L1: 3.134165 | lrm: 1.00 | dt: 1012.76ms | tok/sec: 517,682 | bf16_mfu: 60.47 | epoch: 1 pq: 5 rg: 64 | total time: 8.21m | eta: 1009.4m
step 00495/60000 (0.82%) | K: 1 | loss: 3.142714 | L1: 3.142714 | lrm: 1.00 | dt: 1012.96ms | tok/sec: 517,577 | bf16_mfu: 60.46 | epoch: 1 pq: 5 rg: 64 | total time: 8.23m | eta: 1009.4m
step 00496/60000 (0.83%) | K: 1 | loss: 3.142941 | L1: 3.142941 | lrm: 1.00 | dt: 1012.60ms | tok/sec: 517,762 | bf16_mfu: 60.48 | epoch: 1 pq: 5 rg: 64 | total time: 8.24m | eta: 1009.4m
step 00497/60000 (0.83%) | K: 1 | loss: 3.143432 | L1: 3.143432 | lrm: 1.00 | dt: 1013.71ms | tok/sec: 517,199 | bf16_mfu: 60.42 | epoch: 1 pq: 5 rg: 64 | total time: 8.26m | eta: 1009.4m
step 00498/60000 (0.83%) | K: 1 | loss: 3.129434 | L1: 3.129434 | lrm: 1.00 | dt: 1012.60ms | tok/sec: 517,763 | bf16_mfu: 60.48 | epoch: 1 pq: 5 rg: 64 | total time: 8.28m | eta: 1009.3m
step 00499/60000 (0.83%) | K: 1 | loss: 3.124311 | L1: 3.124311 | lrm: 1.00 | dt: 1012.42ms | tok/sec: 517,853 | bf16_mfu: 60.49 | epoch: 1 pq: 5 rg: 64 | total time: 8.29m | eta: 1009.3m
Step 00500 | Validation bpb: 0.955730 | L1: 0.955730 | L2: 2.199368
step 00500/60000 (0.83%) | K: 1 | loss: 3.120622 | L1: 3.120622 | lrm: 1.00 | dt: 1014.59ms | tok/sec: 516,749 | bf16_mfu: 60.36 | epoch: 1 pq: 5 rg: 64 | total time: 8.31m | eta: 1009.3m
step 00501/60000 (0.83%) | K: 1 | loss: 3.116060 | L1: 3.116060 | lrm: 1.00 | dt: 1011.39ms | tok/sec: 518,385 | bf16_mfu: 60.56 | epoch: 1 pq: 5 rg: 64 | total time: 8.33m | eta: 1009.3m
step 00502/60000 (0.84%) | K: 1 | loss: 3.111395 | L1: 3.111395 | lrm: 1.00 | dt: 1013.39ms | tok/sec: 517,362 | bf16_mfu: 60.44 | epoch: 1 pq: 5 rg: 64 | total time: 8.35m | eta: 1009.2m
step 00503/60000 (0.84%) | K: 1 | loss: 3.106953 | L1: 3.106953 | lrm: 1.00 | dt: 1014.62ms | tok/sec: 516,734 | bf16_mfu: 60.36 | epoch: 1 pq: 5 rg: 72 | total time: 8.36m | eta: 1009.2m
step 00504/60000 (0.84%) | K: 1 | loss: 3.100228 | L1: 3.100228 | lrm: 1.00 | dt: 1014.23ms | tok/sec: 516,932 | bf16_mfu: 60.39 | epoch: 1 pq: 5 rg: 72 | total time: 8.38m | eta: 1009.2m
step 00505/60000 (0.84%) | K: 1 | loss: 3.099085 | L1: 3.099085 | lrm: 1.00 | dt: 1011.97ms | tok/sec: 518,084 | bf16_mfu: 60.52 | epoch: 1 pq: 5 rg: 72 | total time: 8.40m | eta: 1009.2m
step 00506/60000 (0.84%) | K: 1 | loss: 3.107459 | L1: 3.107459 | lrm: 1.00 | dt: 1014.72ms | tok/sec: 516,681 | bf16_mfu: 60.36 | epoch: 1 pq: 5 rg: 72 | total time: 8.41m | eta: 1009.1m
step 00507/60000 (0.84%) | K: 1 | loss: 3.122382 | L1: 3.122382 | lrm: 1.00 | dt: 1012.15ms | tok/sec: 517,994 | bf16_mfu: 60.51 | epoch: 1 pq: 5 rg: 72 | total time: 8.43m | eta: 1009.1m
step 00508/60000 (0.85%) | K: 1 | loss: 3.118104 | L1: 3.118104 | lrm: 1.00 | dt: 1012.39ms | tok/sec: 517,871 | bf16_mfu: 60.50 | epoch: 1 pq: 5 rg: 72 | total time: 8.45m | eta: 1009.1m
step 00509/60000 (0.85%) | K: 1 | loss: 3.124750 | L1: 3.124750 | lrm: 1.00 | dt: 1012.94ms | tok/sec: 517,590 | bf16_mfu: 60.46 | epoch: 1 pq: 5 rg: 72 | total time: 8.46m | eta: 1009.1m
step 00510/60000 (0.85%) | K: 1 | loss: 3.108223 | L1: 3.108223 | lrm: 1.00 | dt: 1011.22ms | tok/sec: 518,471 | bf16_mfu: 60.57 | epoch: 1 pq: 5 rg: 72 | total time: 8.48m | eta: 1009.0m
step 00511/60000 (0.85%) | K: 1 | loss: 3.094323 | L1: 3.094323 | lrm: 1.00 | dt: 1012.01ms | tok/sec: 518,066 | bf16_mfu: 60.52 | epoch: 1 pq: 5 rg: 80 | total time: 8.50m | eta: 1009.0m
step 00512/60000 (0.85%) | K: 1 | loss: 3.103400 | L1: 3.103400 | lrm: 1.00 | dt: 1012.42ms | tok/sec: 517,856 | bf16_mfu: 60.49 | epoch: 1 pq: 5 rg: 80 | total time: 8.51m | eta: 1009.0m
step 00513/60000 (0.85%) | K: 1 | loss: 3.110568 | L1: 3.110568 | lrm: 1.00 | dt: 1013.00ms | tok/sec: 517,558 | bf16_mfu: 60.46 | epoch: 1 pq: 5 rg: 80 | total time: 8.53m | eta: 1008.9m
step 00514/60000 (0.86%) | K: 1 | loss: 3.114990 | L1: 3.114990 | lrm: 1.00 | dt: 1012.40ms | tok/sec: 517,865 | bf16_mfu: 60.49 | epoch: 1 pq: 5 rg: 80 | total time: 8.55m | eta: 1008.9m
step 00515/60000 (0.86%) | K: 1 | loss: 3.119841 | L1: 3.119841 | lrm: 1.00 | dt: 1012.55ms | tok/sec: 517,791 | bf16_mfu: 60.49 | epoch: 1 pq: 5 rg: 80 | total time: 8.56m | eta: 1008.9m
step 00516/60000 (0.86%) | K: 1 | loss: 3.138925 | L1: 3.138925 | lrm: 1.00 | dt: 1013.57ms | tok/sec: 517,267 | bf16_mfu: 60.42 | epoch: 1 pq: 5 rg: 80 | total time: 8.58m | eta: 1008.9m
step 00517/60000 (0.86%) | K: 1 | loss: 3.129815 | L1: 3.129815 | lrm: 1.00 | dt: 1013.68ms | tok/sec: 517,213 | bf16_mfu: 60.42 | epoch: 1 pq: 5 rg: 80 | total time: 8.60m | eta: 1008.8m
step 00518/60000 (0.86%) | K: 1 | loss: 3.134687 | L1: 3.134687 | lrm: 1.00 | dt: 1013.38ms | tok/sec: 517,368 | bf16_mfu: 60.44 | epoch: 1 pq: 5 rg: 80 | total time: 8.62m | eta: 1008.8m
step 00519/60000 (0.86%) | K: 1 | loss: 3.131990 | L1: 3.131990 | lrm: 1.00 | dt: 1010.66ms | tok/sec: 518,756 | bf16_mfu: 60.60 | epoch: 1 pq: 6 rg: 0 | total time: 8.63m | eta: 1008.8m
step 00520/60000 (0.87%) | K: 1 | loss: 3.140659 | L1: 3.140659 | lrm: 1.00 | dt: 1011.19ms | tok/sec: 518,484 | bf16_mfu: 60.57 | epoch: 1 pq: 6 rg: 0 | total time: 8.65m | eta: 1008.8m
step 00521/60000 (0.87%) | K: 1 | loss: 3.119209 | L1: 3.119209 | lrm: 1.00 | dt: 1011.90ms | tok/sec: 518,122 | bf16_mfu: 60.52 | epoch: 1 pq: 6 rg: 0 | total time: 8.67m | eta: 1008.7m
step 00522/60000 (0.87%) | K: 1 | loss: 3.132357 | L1: 3.132357 | lrm: 1.00 | dt: 1013.79ms | tok/sec: 517,156 | bf16_mfu: 60.41 | epoch: 1 pq: 6 rg: 0 | total time: 8.68m | eta: 1008.7m
step 00523/60000 (0.87%) | K: 1 | loss: 3.130016 | L1: 3.130016 | lrm: 1.00 | dt: 1011.96ms | tok/sec: 518,093 | bf16_mfu: 60.52 | epoch: 1 pq: 6 rg: 0 | total time: 8.70m | eta: 1008.7m
step 00524/60000 (0.87%) | K: 1 | loss: 3.141934 | L1: 3.141934 | lrm: 1.00 | dt: 1011.39ms | tok/sec: 518,382 | bf16_mfu: 60.55 | epoch: 1 pq: 6 rg: 0 | total time: 8.72m | eta: 1008.6m
step 00525/60000 (0.88%) | K: 1 | loss: 3.141922 | L1: 3.141922 | lrm: 1.00 | dt: 1013.66ms | tok/sec: 517,224 | bf16_mfu: 60.42 | epoch: 1 pq: 6 rg: 0 | total time: 8.73m | eta: 1008.6m
step 00526/60000 (0.88%) | K: 1 | loss: 3.138147 | L1: 3.138147 | lrm: 1.00 | dt: 1011.77ms | tok/sec: 518,187 | bf16_mfu: 60.53 | epoch: 1 pq: 6 rg: 0 | total time: 8.75m | eta: 1008.6m
step 00527/60000 (0.88%) | K: 1 | loss: 3.133416 | L1: 3.133416 | lrm: 1.00 | dt: 1011.87ms | tok/sec: 518,138 | bf16_mfu: 60.53 | epoch: 1 pq: 6 rg: 0 | total time: 8.77m | eta: 1008.6m
step 00528/60000 (0.88%) | K: 1 | loss: 3.119066 | L1: 3.119066 | lrm: 1.00 | dt: 1013.18ms | tok/sec: 517,466 | bf16_mfu: 60.45 | epoch: 1 pq: 6 rg: 8 | total time: 8.78m | eta: 1008.5m
step 00529/60000 (0.88%) | K: 1 | loss: 3.116396 | L1: 3.116396 | lrm: 1.00 | dt: 1012.12ms | tok/sec: 518,011 | bf16_mfu: 60.51 | epoch: 1 pq: 6 rg: 8 | total time: 8.80m | eta: 1008.5m
